overall_composition,Na2O at %,Fe2O3 at %,P2O5 at %,Na2O wt %,Fe2O3 wt %,P2O5 wt %,predicted_phases,salt_cation_loading,wf_volume_per_100g_salt,melting_temperature_value,cohesive_energy_value,bulk_modulus_value,has_no_salt_cations,has_no_phophates,has_unreacted_element,has_unreacted_waste_salt,has_binary_alkali_compounds,total_filter_score
Na1.4O2.15Fe0.05P0.55,70.0,2.5,27.500000000000004,50.20732481451666,4.6199549583882185,45.17272022709511,0.67*Na3PO4 + 0.28*Na4P2O7 + 0.06*Fe2O3,37.24667896770631,41.97962257353298,2060.2815250000053,4.935835101161152,144.68870742767913,False,False,False,False,True,-1
Na1.4O2.1Fe0.1P0.5,70.0,5.0,25.0,49.95090482732778,9.192719639436643,40.856375533235564,0.80*Na3PO4 + 0.10*Na4P2O7 + 0.10*Fe2O3,37.05645188472567,41.487921465096605,2067.2399650000057,4.9225226353174465,143.60824812683222,False,False,False,False,True,-1
Na1.4O2.05Fe0.15P0.45,70.0,7.5,22.5,49.697090719274044,13.719013402976277,36.58389587774967,0.82*Na3PO4 + 0.09*Fe2O3 + 0.09*NaFeO2,36.868157992647596,40.74923887773426,2080.660652272733,4.9330580510160855,144.70575095155445,False,False,False,False,True,-1
Na1.4O2Fe0.2P0.4,70.0,10.0,20.0,49.4458429676431,18.199541061705705,32.35461597065119,0.67*Na3PO4 + 0.33*NaFeO2,36.68176797125276,39.51659333251988,2106.0114916666726,4.9811211916446805,149.2531141020841,False,False,False,False,True,-1
Na1.4O1.95Fe0.25P0.35,70.0,12.5,17.5,49.19712284494366,22.634993247062507,28.16788390799384,0.58*Na3PO4 + 0.33*NaFeO2 + 0.08*Na3FeO3,36.4972530902624,39.0821435678129,2113.2377929166723,4.992500169846105,150.08996650506816,False,False,False,False,True,-1
Na1.4O1.9Fe0.3P0.3,70.0,15.0,15.0,48.95089239900515,27.026046764107686,24.023060836887172,0.50*Na3PO4 + 0.33*NaFeO2 + 0.17*Na3FeO3,36.31458519457528,38.64769380310593,2120.4640941666726,5.003879148047529,150.92681890805218,False,False,False,False,True,-1
Na1.4O1.85Fe0.35P0.25,70.0,17.5,12.5,48.70711443367209,31.373364935806,19.919520630521916,0.42*Na3PO4 + 0.25*Na3FeO3 + 0.33*NaFeO2,36.13373668994565,38.21324403839893,2127.6903954166723,5.015258126248954,151.7636713110362,False,False,False,False,True,-1
Na1.4O1.8Fe0.4P0.2,70.0,20.0,10.0,48.46575249007234,35.67759793707007,15.856649572857584,0.33*Na3PO4 + 0.33*Na3FeO3 + 0.33*NaFeO2,35.95468052908677,37.77879427369197,2134.9166966666726,5.026637104450378,152.60052371402026,False,False,False,False,True,-1
Na1.4O1.75Fe0.45P0.15,70.0,22.5,7.5,48.22677082843968,39.939383118921576,11.833846052638744,0.42*Na3FeO3 + 0.25*Na3PO4 + 0.33*NaFeO2,35.77739019818614,37.34434450898499,2142.1429979166724,5.038016082651803,153.43737611700428,False,False,False,False,True,-1
Na1.4O1.7Fe0.5P0.1,70.0,25.0,5.0,47.99013441047137,44.15934532310902,7.850520266419607,0.50*Na3FeO3 + 0.17*Na3PO4 + 0.33*NaFeO2,35.601839703817134,36.90989474427801,2149.369299166672,5.049395060853226,154.2742285199883,False,False,False,False,True,-1
Na1.4O1.65Fe0.55P0.05,70.0,27.500000000000004,2.5,47.75580888220275,48.338097187508225,3.906093930289033,0.58*Na3FeO3 + 0.33*NaFeO2 + 0.08*Na3PO4,35.42800356023443,36.475444979571044,2156.5956004166724,5.060774039054651,155.11108092297232,False,False,False,False,True,-1
Na1.4O1.6Fe0.6,70.0,30.0,0.0,47.52376055738102,52.476239442618976,0.0,0.67*Na3FeO3 + 0.33*NaFeO2,35.25585677703978,36.040995214864054,2163.821901666672,5.072153017256076,155.94793332595634,False,True,False,False,False,-1
Na1.45O2.1P0.55,72.5,0.0,27.500000000000004,53.513173321136634,0.0,46.48682667886337,0.78*Na3PO4 + 0.22*Na4P2O7,39.69914737738233,40.46487038890495,2058.962891666672,4.940489912405505,146.26796536209423,False,False,False,False,True,-1
Na1.45O2.05Fe0.05P0.5,72.5,2.5,25.0,53.231960811922484,4.729368529789073,42.03867065828845,0.90*Na3PO4 + 0.05*Na4P2O7 + 0.05*Fe2O3,39.49052777673446,39.990124491104304,2066.0531950000054,4.926711965437365,145.02958026780578,False,False,False,False,True,-1
Na1.45O2Fe0.1P0.45,72.5,5.0,22.5,52.9536884041378,9.409291097114528,37.63702049874767,0.82*Na3PO4 + 0.18*NaFeO2,39.28408931229491,39.03844884089485,2087.309188636369,4.958293966150408,147.97938605967286,False,False,False,False,True,-1
Na1.45O1.95Fe0.15P0.4,72.5,7.5,20.0,52.678310229036285,14.040539112202152,33.281150658761554,0.73*Na3PO4 + 0.18*NaFeO2 + 0.09*Na3FeO3,39.079797955991594,38.61898010255708,2095.192426363642,4.970707396915599,148.89231595383725,False,False,False,False,True,-1
Na1.45O1.9Fe0.2P0.35,72.5,10.0,17.5,52.405781367071214,18.623868021853706,28.97035061107508,0.64*Na3PO4 + 0.18*Na3FeO3 + 0.18*NaFeO2,38.87762038392321,38.199511364219305,2103.075664090915,4.983120827680788,149.80524584800168,False,False,False,False,True,-1
Na1.45O1.85Fe0.25P0.3,72.5,12.5,15.0,52.136057823468576,23.160017720251876,24.70392445627956,0.55*Na3PO4 + 0.27*Na3FeO3 + 0.18*NaFeO2,38.677523958238005,37.78004262588154,2110.9589018181878,4.995534258445979,150.71817574216607,False,False,False,False,True,-1
Na1.45O1.8Fe0.3P0.25,72.5,15.0,12.5,51.8690965045507,27.649712947144216,20.48119054830509,0.45*Na3PO4 + 0.36*Na3FeO3 + 0.18*NaFeO2,38.479476709569354,37.360573887543765,2118.84213954546,5.00794768921117,151.63110563633043,False,False,False,False,True,-1
Na1.45O1.75Fe0.35P0.2,72.5,17.5,10.0,51.60485519478362,32.09366367385599,16.301481131360383,0.45*Na3FeO3 + 0.36*Na3PO4 + 0.18*NaFeO2,38.283447320007966,36.941105149205995,2126.725377272733,5.020361119976361,152.54403553049485,False,False,False,False,True,-1
Na1.45O1.7Fe0.4P0.15,72.5,20.0,7.5,51.3432925345224,36.49256547756388,12.164141987913721,0.55*Na3FeO3 + 0.27*Na3PO4 + 0.18*NaFeO2,38.089405106592274,36.52163641086822,2134.608615000006,5.032774550741551,153.45696542465927,False,False,False,False,True,-1
Na1.45O1.65Fe0.45P0.1,72.5,22.5,5.0,51.08436799842985,40.84709990424482,8.068532097325326,0.64*Na3FeO3 + 0.18*Na3PO4 + 0.18*NaFeO2,37.89732000529819,36.10216767253045,2142.4918527272785,5.04518798150674,154.36989531882364,False,False,False,False,True,-1
Na1.45O1.6Fe0.5P0.05,72.5,25.0,2.5,50.82804187454503,45.15793482069797,4.0140233047570195,0.73*Na3FeO3 + 0.18*NaFeO2 + 0.09*Na3PO4,37.70716255551079,35.682698934192686,2150.3750904545514,5.05760141227193,155.28282521298803,False,False,False,False,True,-1
Na1.45O1.55Fe0.55,72.5,27.500000000000004,0.0,50.57427524397865,49.42572475602135,0.0,0.82*Na3FeO3 + 0.18*NaFeO2,37.518903884961425,35.2632301958549,2158.2583281818243,5.070014843037121,156.19575510715242,False,True,False,False,False,-1
Na1.5O2P0.5,75.0,0.0,25.0,56.708568978480876,0.0,43.291431021519124,1.00*Na3PO4,42.06967551572864,38.59218064871149,2064.8664250000056,4.930901295557282,146.45091240877937,False,False,False,False,True,-1
Na1.5O1.95Fe0.05P0.45,75.0,2.5,22.5,56.40333583609723,4.844090257608235,38.75257390629454,0.90*Na3PO4 + 0.10*Na3FeO3,41.84323602892728,38.18669420165164,2073.5379865000054,4.944556069398991,147.4551352923602,False,False,False,False,True,-1
Na1.5O1.9Fe0.1P0.4,75.0,5.0,20.0,56.101370929394875,9.636313183576831,34.262315887028294,0.80*Na3PO4 + 0.20*Na3FeO3,41.61922110718017,37.781207754591804,2082.2095480000057,4.9582108432407015,148.45935817594105,False,False,False,False,True,-1
Na1.5O1.85Fe0.15P0.35,75.0,7.5,17.5,55.80262204672153,14.377497383719756,29.819880569558727,0.70*Na3PO4 + 0.30*Na3FeO3,41.397592016883,37.375721307531954,2090.8811095000056,4.97186561708241,149.46358105952189,False,False,False,False,True,-1
Na1.5O1.8Fe0.2P0.3,75.0,10.0,15.0,55.50703808267584,19.068453907500967,25.42450800982319,0.60*Na3PO4 + 0.40*Na3FeO3,41.178310845112065,36.970234860472104,2099.552671000006,4.985520390924119,150.4678039431027,False,False,False,False,True,-1
Na1.5O1.75Fe0.25P0.25,75.0,12.5,12.5,55.214569008963174,23.709976710560372,21.075454280476443,0.50*Na3PO4 + 0.50*Na3FeO3,40.96134047800324,36.564748413412254,2108.224232500005,4.999175164765829,151.47202682668353,False,False,False,False,True,-1
Na1.5O1.7Fe0.3P0.2,75.0,15.0,10.0,54.925165846167566,28.302843102694062,16.771991051138375,0.60*Na3FeO3 + 0.40*Na3PO4,40.7466445798109,36.15926196635242,2116.8957940000055,5.0128299386075374,152.47624971026437,False,False,False,False,True,-1
Na1.5O1.65Fe0.35P0.15,75.0,17.5,7.5,54.63878063640698,32.84781418181959,12.513405181773424,0.70*Na3FeO3 + 0.30*Na3PO4,40.534187572622024,35.753775519292574,2125.5673555000058,5.026484712449247,153.4804725938452,False,False,False,False,True,-1
Na1.5O1.6Fe0.4P0.1,75.0,20.0,5.0,54.355366416839615,37.345635254435344,8.298998328725046,0.80*Na3FeO3 + 0.20*Na3PO4,40.32393461670161,35.348289072232724,2134.238917000006,5.040139486290957,154.48469547742604,False,False,False,False,True,-1
Na1.5O1.55Fe0.45P0.05,75.0,22.5,2.5,54.07487719399037,41.79703624306166,4.128086562947972,0.90*Na3FeO3 + 0.10*Na3PO4,40.115851591446564,34.942802625172874,2142.910478500006,5.0537942601326655,155.48891836100688,False,False,False,False,True,-1
Na1.5O1.5Fe0.5,75.0,25.0,0.0,53.79726791886825,46.20273208113175,0.0,1.00*Na3FeO3,39.90990507692641,34.53731617811304,2151.5820400000057,5.067449033974375,156.49314124458772,False,True,False,False,False,-1
Na1.55O1.9P0.45,77.5,0.0,22.5,60.06372321111249,0.0,39.93627678888751,0.82*Na3PO4 + 0.18*Na2O,44.55872174656541,36.523591258889724,2040.4850759090964,4.51856114260445,146.44671006395296,False,False,False,True,True,-2
Na1.55O1.85Fe0.05P0.4,77.5,2.5,20.0,59.73239383708421,4.964516029701466,35.303090133214326,0.80*Na3PO4 + 0.10*Na5FeO4 + 0.10*Na2O,44.31292257537688,36.22646237450616,2057.171406000006,4.71271076717174,147.41520932811912,False,False,False,True,True,-2
Na1.55O1.8Fe0.1P0.35,77.5,5.0,17.5,59.4046998321597,9.874561041726263,30.720739126114044,0.78*Na3PO4 + 0.22*Na5FeO4,44.06982032991454,35.92933349012259,2077.5658094444498,4.950004752753982,148.59893065098876,False,False,False,False,True,-1
Na1.55O1.75Fe0.15P0.3,77.5,7.5,15.0,59.080581691497855,14.731026634467403,26.18839167403475,0.75*Na3PO4 + 0.13*Na8Fe2O7 + 0.12*Na5FeO4,43.829370866067556,35.20964314953477,2081.5363575000056,4.953287535289133,148.81447504606237,False,False,False,False,True,-1
Na1.55O1.7Fe0.2P0.25,77.5,10.0,12.5,58.759981201868506,19.534785053300507,21.70523374483098,0.71*Na3PO4 + 0.29*Na8Fe2O7,43.59153099791627,34.48995280894694,2086.6413478571485,4.9575082556914705,149.09160355401414,False,False,False,False,True,-1
Na1.55O1.65Fe0.25P0.2,77.5,12.5,10.0,58.442841406796965,24.28668971284502,17.270468880358017,0.29*Na8Fe2O7 + 0.57*Na3PO4 + 0.14*Na3FeO3,43.35625847187445,34.09754656985677,2099.029292857149,4.977015075465341,150.52620767341537,False,False,False,False,True,-1
Na1.55O1.6Fe0.3P0.15,77.5,15.0,7.5,58.12910657283119,28.98757570240371,12.883317724765078,0.29*Na8Fe2O7 + 0.43*Na3PO4 + 0.29*Na3FeO3,43.12351194166435,33.705140330766596,2111.417237857149,4.996521895239211,151.96081179281654,False,False,False,False,True,-1
Na1.55O1.55Fe0.35P0.1,77.5,17.5,5.0,57.81872215688981,33.63826027520924,8.543017567900959,0.29*Na8Fe2O7 + 0.43*Na3FeO3 + 0.29*Na3PO4,42.89325094409363,33.31273409167641,2123.805182857149,5.016028715013082,153.39541591221771,False,False,False,False,True,-1
Na1.55O1.5Fe0.4P0.05,77.5,20.0,2.5,57.511634774650425,38.23954332207967,4.248821903269917,0.29*Na8Fe2O7 + 0.57*Na3FeO3 + 0.14*Na3PO4,42.66543587560392,32.92032785258625,2136.1931278571487,5.035535534786952,154.83002003161891,False,False,False,False,True,-1
Na1.55O1.45Fe0.45,77.5,22.5,0.0,57.20779216994028,42.79220783005972,0.0,0.71*Na3FeO3 + 0.29*Na8Fe2O7,42.44002796956312,32.527921613496076,2148.5810728571487,5.055042354560823,156.26462415102012,False,True,False,False,False,-1
Na1.6O1.8P0.4,80.0,0.0,20.0,63.59092425604379,0.0,36.4090757439562,0.67*Na3PO4 + 0.33*Na2O,47.17540219031471,34.58428870593182,2020.1672850000052,4.174944348477088,146.44320810993096,False,False,False,True,True,-2
Na1.6O1.75Fe0.05P0.35,80.0,2.5,17.5,63.23119479138272,5.091082105209016,31.677723103408272,0.64*Na3PO4 + 0.09*Na5FeO4 + 0.27*Na2O,46.908534199738526,34.296445099185235,2033.4896040909143,4.320206116799409,147.32334362698907,False,False,False,True,True,-2
Na1.6O1.7Fe0.1P0.3,80.0,5.0,15.0,62.87551236237229,10.124888416233006,26.999599221394714,0.60*Na3PO4 + 0.20*Na5FeO4 + 0.20*Na2O,46.644668532791556,34.00860149243866,2049.476387000005,4.494520238786195,148.3795062474588,False,False,False,True,True,-2
Na1.6O1.65Fe0.15P0.25,80.0,7.5,12.5,62.523809055968194,15.102380074481472,22.373810869550343,0.56*Na3PO4 + 0.33*Na5FeO4 + 0.11*Na2O,46.38375480767458,33.72075788569206,2069.0157883333386,4.7075708323256,149.67037167247736,False,False,False,True,True,-2
Na1.6O1.6Fe0.2P0.2,80.0,10.0,10.0,62.176018470199566,20.02449683585087,17.79948469394957,0.50*Na5FeO4 + 0.50*Na3PO4,46.12574376358944,33.43291427894548,2093.440040000005,4.973884074249857,151.28395345375054,False,False,False,False,True,-1
Na1.6O1.55Fe0.25P0.15,80.0,12.5,7.5,61.83207567237458,24.892157662222164,13.275766665403246,0.43*Na5FeO4 + 0.43*Na3PO4 + 0.14*Na8Fe2O7,45.87058722973369,32.73571426150104,2100.245556428577,4.981047157360869,151.91386459137203,False,False,False,False,True,-1
Na1.6O1.5Fe0.3P0.1,80.0,15.0,5.0,61.49191715866548,29.706261293434384,8.801821547900154,0.33*Na8Fe2O7 + 0.33*Na5FeO4 + 0.33*Na3PO4,45.61823809531831,32.03851424405658,2109.3195783333385,4.990597934842217,152.7537461082007,False,False,False,False,True,-1
Na1.6O1.45Fe0.35P0.05,80.0,17.5,2.5,61.155480815020326,34.46768680048159,4.376832384498079,0.60*Na8Fe2O7 + 0.20*Na5FeO4 + 0.20*Na3PO4,45.36865028056988,31.34131422661212,2122.0232090000054,5.003969023316106,153.92958023176084,False,False,False,False,True,-1
Na1.6O1.4Fe0.4,80.0,20.0,0.0,60.82270587935109,39.17729412064892,0.0,1.00*Na8Fe2O7,45.121778708679486,30.644114209167668,2141.0786550000057,5.02402565602694,155.69333141710106,False,True,False,False,False,-1
Na1.65O1.7P0.35,82.5,0.0,17.5,67.30375375340806,0.0,32.69624624659194,0.54*Na3PO4 + 0.46*Na2O,49.92979248816569,32.762519641031965,2002.9753080769283,3.8841916765231677,146.44024491806618,False,False,False,True,True,-2
Na1.65O1.65Fe0.05P0.3,82.5,2.5,15.0,66.91306068432687,5.224270395340962,27.862668920332172,0.50*Na3PO4 + 0.42*Na2O + 0.08*Na5FeO4,49.639953916349015,32.48339856782316,2013.7547691666716,3.993118908155802,147.24678887604736,False,False,False,True,True,-2
Na1.65O1.6Fe0.1P0.25,82.5,5.0,12.5,66.52687732265574,10.38823787573772,23.084884801606535,0.45*Na3PO4 + 0.18*Na5FeO4 + 0.36*Na2O,49.35346090466251,32.20427749461436,2026.4941322727323,4.12185109099437,148.19997719002515,False,False,False,True,True,-2
Na1.65O1.55Fe0.15P0.2,82.5,7.5,10.0,66.14512603421058,15.492940550135259,18.361933415654157,0.40*Na3PO4 + 0.30*Na5FeO4 + 0.30*Na2O,49.07025585960673,31.925156421405546,2041.7813680000054,4.2763297104006535,149.34380316679852,False,False,False,True,True,-2
Na1.65O1.5Fe0.2P0.15,82.5,10.0,7.5,65.76773095659367,20.539392835501292,13.692876207905035,0.44*Na5FeO4 + 0.33*Na3PO4 + 0.22*Na2O,48.790282502095245,31.64603534819674,2060.4657672222274,4.46513691189722,150.74181269396593,False,False,False,True,True,-2
Na1.65O1.45Fe0.25P0.1,82.5,12.5,5.0,65.39461794893529,25.528586128871993,9.07679592219272,0.62*Na5FeO4 + 0.25*Na3PO4 + 0.13*Na2O,48.51348583017002,31.366914274987927,2083.821266250005,4.7011459137679275,152.48932460292517,False,False,False,True,True,-2
Na1.65O1.4Fe0.3P0.05,82.5,15.0,2.5,65.0257145433364,30.46148945665094,4.512796000012668,0.86*Na5FeO4 + 0.14*Na3PO4,48.23981208297879,31.08779320177913,2113.8497650000054,5.0045860590302675,154.73612562872995,False,False,False,False,True,-1
Na1.65O1.35Fe0.35,82.5,17.5,0.0,64.66094989794557,35.33905010205443,0.0,0.83*Na5FeO4 + 0.17*Na8Fe2O7,47.96920870596491,30.41172045759056,2125.191155000005,5.018059986789849,156.04638398511824,False,True,False,False,False,-1
Na1.7O1.6P0.3,85.0,0.0,15.0,71.21726151741002,0.0,28.78273848258997,0.43*Na3PO4 + 0.57*Na2O,52.833057457209854,31.04791346230269,1988.239327857148,3.6349751005626643,146.43770503932498,False,False,False,True,True,-2
Na1.7O1.55Fe0.05P0.25,85.0,2.5,12.5,70.79274502238782,5.364614595337025,23.842640382275164,0.38*Na3PO4 + 0.54*Na2O + 0.08*Na5FeO4,52.518126724194246,30.77700183242356,1997.0560626923125,3.7163528085342876,147.18201177909677,False,False,False,True,True,-2
Na1.7O1.5Fe0.1P0.2,85.0,5.0,10.0,70.37325950955352,10.665652672939876,18.961087817506595,0.33*Na3PO4 + 0.17*Na5FeO4 + 0.50*Na2O,52.2069282628967,30.506090202544428,2007.3422533333385,3.8112934678345183,148.05036964216384,False,False,False,True,True,-2
Na1.7O1.45Fe0.15P0.15,85.0,7.5,7.5,69.95871607181378,15.904237751673733,14.137046176512468,0.27*Na5FeO4 + 0.27*Na3PO4 + 0.45*Na2O,51.899396116925935,30.23517857266528,2019.4986604545509,3.9234960651893305,149.0766107530613,False,False,False,True,True,-2
Na1.7O1.4Fe0.2P0.1,85.0,10.0,5.0,69.54902788468556,21.081467032458978,9.369505082855472,0.40*Na5FeO4 + 0.20*Na3PO4 + 0.40*Na2O,51.595465874890486,29.964266942786153,2034.0863490000054,4.058139182015111,150.3081000861382,False,False,False,True,True,-2
Na1.7O1.35Fe0.25P0.05,85.0,12.5,2.5,69.14411014567078,26.198412164392774,4.657477689936443,0.56*Na5FeO4 + 0.33*Na2O + 0.11*Na3PO4,51.29507462542381,29.693355312907016,2051.9157461111163,4.222702991468837,151.81325371545447,False,False,False,True,True,-2
Na1.7O1.3Fe0.3,85.0,15.0,0.0,68.74388001573672,31.256119984263275,0.0,0.75*Na5FeO4 + 0.25*Na2O,50.998160913770576,29.422443683027883,2074.202492500005,4.428407753286,153.69469575209982,False,True,False,True,True,-3
Na1.75O1.5P0.25,87.5,0.0,12.5,75.34816943349814,0.0,24.651830566501864,0.33*Na3PO4 + 0.67*Na2O,55.89760235308135,29.431284779500817,1975.4681450000048,3.418987401396895,146.43550381108255,False,False,False,True,True,-2
Na1.75O1.45Fe0.05P0.2,87.5,2.5,10.0,74.88663042228204,5.512707332080362,19.600662245637608,0.29*Na3PO4 + 0.64*Na2O + 0.07*Na5FeO4,55.55520618986517,29.168113481903934,1982.7428857142907,3.4791247231444196,147.126488553139,False,False,False,True,True,-2
Na1.75O1.4Fe0.1P0.15,87.5,5.0,7.5,74.43071122581641,10.958290557146706,14.610998217036864,0.23*Na3PO4 + 0.62*Na2O + 0.15*Na5FeO4,55.21697912820227,28.904942184307064,1991.1368173076974,3.54851394054541,147.9237786401273,False,False,False,True,True,-2
Na1.75O1.35Fe0.15P0.1,87.5,7.5,5.0,73.98030982280905,16.33796823638743,9.68172194080353,0.25*Na5FeO4 + 0.58*Na2O + 0.17*Na3PO4,54.88284548283484,28.64177088671019,2000.929737500005,3.6294680275132314,148.85395040828024,False,False,False,True,True,-2
Na1.75O1.3Fe0.2P0.05,87.5,10.0,2.5,73.53532664655361,21.652929612961337,4.811743740485054,0.36*Na5FeO4 + 0.55*Na2O + 0.09*Na3PO4,54.55273138945811,28.37859958911331,2012.5031886363686,3.725141039384291,149.95324431609734,False,False,False,True,True,-2
Na1.75O1.25Fe0.25,87.5,12.5,0.0,73.09566451155099,26.904335488449,0.0,0.50*Na5FeO4 + 0.50*Na2O,54.2265647502835,28.115428291516434,2026.3913300000054,3.8399486536295675,151.27239700547796,False,True,False,True,True,-3
Na1.8O1.4P0.2,90.0,0.0,10.0,79.71511030653528,0.0,20.284889693464724,0.75*Na2O + 0.25*Na3PO4,59.13725006125681,27.904468801299036,1964.2933600000051,3.2299981646268465,146.43357773637047,False,False,False,True,True,-2
Na1.8O1.35Fe0.05P0.15,90.0,2.5,7.5,79.21295985642683,5.669208529200416,15.117831614372756,0.73*Na2O + 0.20*Na3PO4 + 0.07*Na5FeO4,58.7647259987266,27.648607817524287,1970.3381323333383,3.2735270491398656,147.07836842397572,False,False,False,True,True,-2
Na1.8O1.3Fe0.1P0.1,90.0,5.0,5.0,78.71709620973616,11.267439924855147,10.015463865408714,0.71*Na2O + 0.14*Na5FeO4 + 0.14*Na3PO4,58.39686584827493,27.39274683374955,1977.2464435714337,3.323274345726174,147.81527206695313,False,False,False,True,True,-2
Na1.8O1.25Fe0.15P0.05,90.0,7.5,2.5,78.22740203702094,16.79601881999946,4.9765791429796025,0.23*Na5FeO4 + 0.69*Na2O + 0.08*Na3PO4,58.03358256817859,27.13688584997481,1985.217571923082,3.3806750725565284,148.66554550115785,False,False,False,True,True,-2
Na1.8O1.2Fe0.2,90.0,10.0,0.0,77.74376291038531,22.25623708961468,0.0,0.33*Na5FeO4 + 0.67*Na2O,57.67479126924824,26.881024866200065,1994.5172216666717,3.447642587191943,149.6575311743967,False,True,False,True,True,-3
Na1.85O1.3P0.15,92.5,0.0,7.5,84.33890885516844,0.0,15.661091144831568,0.82*Na2O + 0.18*Na3PO4,62.56744955482733,26.460183416513573,1954.4332555882406,3.0632429557120977,146.43187825868333,False,False,False,True,True,-2
Na1.85O1.25Fe0.05P0.1,92.5,2.5,5.0,83.79210843849802,5.8348552386786094,10.373036322823372,0.81*Na2O + 0.12*Na3PO4 + 0.06*Na5FeO4,62.161801581063116,26.211237594462464,1959.483973125005,3.0936290843858814,147.0362633109578,False,False,False,True,True,-2
Na1.85O1.2Fe0.1P0.05,92.5,5.0,2.5,83.25235256909559,11.594538783485786,5.153108647418623,0.80*Na2O + 0.13*Na5FeO4 + 0.07*Na3PO4,61.761379657313185,25.962291772411362,1965.2081196666713,3.1280666968828355,147.72123303686885,False,False,False,True,True,-2
Na1.85O1.15Fe0.15,92.5,7.5,0.0,82.71950598364995,17.280494016350044,0.0,0.79*Na2O + 0.21*Na5FeO4,61.366083437479624,25.71334595036027,1971.7500014285765,3.1674239683079293,148.50405558076721,False,True,False,True,True,-3
Na1.9O1.2P0.1,95.0,0.0,5.0,89.2429137917396,0.0,10.757086208260413,0.89*Na2O + 0.11*Na3PO4,66.20552225046117,25.091913051979965,1945.6687183333381,2.915016103343432,146.4303676118503,False,False,False,True,True,-2
Na1.9O1.15Fe0.05P0.05,95.0,2.5,2.5,88.64690429034772,6.01047324792948,5.342622461722808,0.88*Na2O + 0.06*Na5FeO4 + 0.06*Na3PO4,65.76336814959926,24.84951843577231,1949.9067738235346,2.934895586073543,146.9991117406479,False,False,False,True,True,-2
