Unnamed: 0,overall_composition,Na2O at %,Fe2O3 at %,P2O5 at %,Na2O wt %,Fe2O3 wt %,Tg,Tc,Tx,Tliq,T_Umax,log_Umax,ViscosityAtTl,K_W_Tc,K_W_Tx,gamma_Tc,H_prime_Tx,K_H_Tc,H_prime_Tc,K_H_Tx,deltaT_rg,K_cr,Jezica,GFA
704,Na1.15O2.0Fe0.7P0.15,57.49999999999999,35.0,7.5,34.87940254286316,54.70133532436605,671.6800000000009,731.2750000000003,722.2050000000003,1167.4649999999979,874.2799999999994,-6.4329250631023225,0.9209444754207462,0.05104649818195797,0.04327752866252907,0.39761682738446447,0.07522183182467744,0.13662624085834107,0.08872528585040404,0.1134730269954626,0.10190909365954944,0.8980909063404505,-5.213543263595659,1.217208379694325
705,Na1.15O1.95Fe0.75P0.1,57.49999999999999,37.5,5.0,34.72862790618932,58.35522385567554,678.1650000000008,726.8850000000003,729.7850000000003,1138.5399999999981,872.7299999999994,-6.383485968771084,1.067991032640058,0.042791645440651754,0.045338767193071505,0.40011174076143385,0.07611716912550706,0.11835153222965793,0.0718409236690179,0.12628591699184064,0.11212598425196817,0.8878740157480318,-5.044705553685827,1.2103397169793628
706,Na1.15O1.9Fe0.8P0.05,57.49999999999999,40.0,2.5,34.57915117851247,61.97765872273825,685.1800000000007,731.0800000000003,742.6950000000003,1126.389999999998,875.2399999999994,-6.551221025723222,1.1439209310589296,0.04074965154165041,0.05106135530322502,0.40356155158232954,0.08394144604337468,0.11611140623814166,0.06698969613824028,0.14989770520856374,0.13035742616894422,0.8696425738310558,-4.959456641308277,1.402712906880589
707,Na1.15O1.85Fe0.85,57.49999999999999,42.5,0.0,34.430955672527666,65.56904432747234,663.6550000000009,778.015,952.754999999999,1183.159999999998,906.5999999999992,-5.323855847959012,0.8416718579786141,0.09665641164339506,0.2443456506305137,0.4212739229430129,0.435617903880778,0.2822693109874234,0.17231844859151058,1.2547470758013033,0.5564912753486486,0.44350872465135144,-5.304415099440362,0.13349154507759692
708,Na1.2O2.6P0.8,60.0,0.0,40.0,39.57568751613943,0.0,550.1200000000009,661.8500000000008,713.6900000000004,993.8899999999987,871.4799999999992,-6.6211501401236035,0.6067301680182138,0.11241686705772273,0.16457555665113816,0.42865655015187787,0.29733512688140623,0.3364956029394067,0.2031011415691117,0.5837615988579602,0.36859183811433915,0.6314081618856608,-5.387946473942314,1.7847583058410088
709,Na1.2O2.55Fe0.05P0.75,60.0,2.5,37.5,39.389735984130965,4.228638109387664,600.540000000001,768.48,761.2850000000002,1069.4199999999983,877.2899999999994,-6.799986852067077,0.7189150678842843,0.15703839464382496,0.15031044865441032,0.4601786869146569,0.26766743264395204,0.558051438825015,0.27964831651513433,0.5216706962857196,0.3428275891486098,0.6571724108513902,-5.339381535909212,1.7678167329654757
710,Na1.2O2.5Fe0.1P0.7,60.0,5.0,35.0,39.20552371504446,8.41772444205919,623.050000000001,763.61,768.215,1100.2699999999982,881.2299999999994,-6.820663028892982,0.6540570003085064,0.1277504612504197,0.13193579757695775,0.4431040085416524,0.23299093170692373,0.4175132180835258,0.22559987159938819,0.4371715529053918,0.3041888437198774,0.6958111562801226,-5.428941542956176,1.7315646617560028
711,Na1.2O2.45Fe0.15P0.65,60.0,7.5,32.5,39.02302642066125,12.567811325203818,647.055000000001,765.695,767.58,1147.089999999998,885.2199999999995,-6.39347926944624,0.549695659036595,0.10342693249875709,0.10507022116834709,0.42677431311293146,0.1862670097596014,0.31106857719686853,0.1833538107270617,0.3175805644120041,0.24103312768106186,0.7589668723189381,-5.56949932841368,1.2268185848867132
712,Na1.2O2.4Fe0.2P0.6,60.0,10.0,30.0,38.84222026290301,16.679440849576967,671.9600000000008,764.105,756.9250000000002,1168.799999999998,880.5299999999994,-6.239881523649732,0.5550053126440894,0.07883726899383928,0.07269421629021176,0.41510300093439695,0.12644353830585042,0.2276899887569643,0.1371286981367925,0.2062883156297416,0.17101078818130555,0.8289892118186944,-5.580475093208389,1.0315071391995208
713,Na1.2O2.35Fe0.25P0.55,60.0,12.5,27.500000000000004,38.66308184345164,20.75314510554988,675.3600000000007,764.965,745.5450000000002,1204.9499999999978,877.3499999999995,-6.184325509024683,0.49761161437465506,0.07436408149715715,0.05824723017552564,0.4068291930585917,0.10392235252309794,0.20365467004556928,0.13267738687514696,0.1527736964116626,0.1325270492267601,0.8674729507732399,-5.664326437663515,0.9204066795892376
714,Na1.2O2.3Fe0.3P0.5,60.0,15.0,25.0,38.485588193655,24.78944641265738,680.9200000000008,765.05,731.1050000000002,1204.3799999999978,869.5299999999994,-6.134785320126594,0.5612465120583718,0.06985336853816848,0.041668742423487254,0.405797485811277,0.0737017564471589,0.19149614185236521,0.1235534277154425,0.1060377159156933,0.09587169984334958,0.9041283001566505,-5.6002805579071,0.8613600805073304
715,Na1.2O2.25Fe0.35P0.45,60.0,17.5,22.5,38.30971676470952,28.78885754285173,681.8300000000007,764.775,729.2050000000003,1204.9299999999978,869.6899999999994,-5.975186863758873,0.6187701999506238,0.06883802378561361,0.03931763670918612,0.40533772180881544,0.06948212897643033,0.188444979609455,0.12165055805699246,0.09958484418519059,0.09056585738864426,0.9094341426113557,-5.543153434955344,0.701256095428342
716,Na1.2O2.2Fe0.4P0.4,60.0,20.0,20.0,38.1354454181107,32.75188193766289,686.2900000000008,764.575,726.2050000000003,1205.309999999998,866.8999999999994,-5.9105917157202805,0.682578634293614,0.0649500958259696,0.03311596186873052,0.4041948614929164,0.0581605443762833,0.17762374215798535,0.11406985385186903,0.08331159140480626,0.07690455088435846,0.9230954491156416,-5.479618885212211,0.6325735914345645
717,Na1.2O2.15Fe0.45P0.35,60.0,22.5,17.5,37.96275241636313,36.67901391945853,682.4600000000007,765.875,717.9750000000005,1217.2699999999977,866.7199999999995,-5.870781452578376,0.6815494946115638,0.06852629244128208,0.029175942888594826,0.4031493949140144,0.05203967998124391,0.18479380586847374,0.12222694370365911,0.07113029371413684,0.06640676127970674,0.9335932387202933,-5.4892243430393854,0.5774565447834027
718,Na1.2O2.1Fe0.5P0.3,60.0,25.0,15.0,37.791616413941696,40.57073889698983,677.0200000000008,758.6,707.3850000000004,1206.8999999999978,863.2199999999995,-5.922171064715358,0.7573940510066102,0.06759466401524516,0.025159499544286788,0.4026710263705468,0.044850964520988496,0.18197635511933893,0.12049865587427129,0.0607889652963371,0.05730542764399456,0.9426945723560054,-5.405948523575236,0.6374418686848505
719,Na1.2O2.05Fe0.55P0.25,60.0,27.500000000000004,12.5,37.62201644849625,44.42753356540269,680.5300000000008,751.7850000000002,707.7700000000004,1178.129999999998,872.9999999999994,-5.814051184104182,0.8993248954525881,0.060481440927571274,0.02312138728323675,0.4044768811939788,0.04002762552716212,0.1671299065310952,0.10470515627525509,0.057913087847605675,0.054742765273311525,0.9452572347266884,-5.243061534630572,0.5809913387251759
720,Na1.2O2Fe0.6P0.2,60.0,30.0,10.0,37.45393193229204,48.24986610088725,678.8400000000007,733.4050000000003,714.4650000000005,1176.689999999998,873.9599999999995,-6.233724812741997,0.8993896542570037,0.046371601696283384,0.03027560359992847,0.39525364720592004,0.05247922927346611,0.12309236721296657,0.08037976548229266,0.07707285412948231,0.07155769810183783,0.9284423018981621,-5.241934471052298,1.0040944155015612
721,Na1.2O1.95Fe0.65P0.15,60.0,32.5,7.5,37.28734264387849,52.03819635013296,677.4800000000007,727.2750000000003,721.3650000000002,1163.744999999998,872.8299999999995,-6.510381664798715,0.964614950281558,0.04278858340959549,0.03771015127884512,0.39499517983950944,0.06477681997992485,0.11408573326918202,0.0735003247328328,0.09920204349201987,0.09024914398527505,0.9097508560147249,-5.167100705835457,1.2980406137728993
722,Na1.2O1.9Fe0.7P0.1,60.0,35.0,5.0,37.122228719979525,55.79297601474988,679.8850000000007,728.0050000000003,722.0550000000003,1203.659999999998,873.3399999999995,-6.3949108731224475,0.7783590841093624,0.039978066895967085,0.035034810494657696,0.3865078880515203,0.062025195437463064,0.10116576089812973,0.07077667546717403,0.08756138329128604,0.08051167008734635,0.9194883299126536,-5.3826485724970485,1.1274010669087369
723,Na1.2O1.85Fe0.75P0.05,60.0,37.5,2.5,36.95857064759811,59.5146488308118,685.1600000000008,727.6800000000003,742.2250000000003,1158.089999999998,875.9599999999995,-6.560377806012195,0.9872339939464464,0.03671562659206072,0.04927509951730831,0.39478095754780995,0.08328711541829562,0.09878952626565309,0.06205849728530486,0.13722001130174402,0.12066267735182756,0.8793373226481724,-5.1402506291274825,1.3613536008024656
724,Na1.2O1.8Fe0.8,60.0,40.0,0.0,36.79634925632903,63.20365074367097,663.0950000000008,771.995,956.774999999999,1174.289999999998,891.8799999999993,-5.3071891221318515,0.8627197406604608,0.09273688782157676,0.25009154467805966,0.4201596290380081,0.44289279816617194,0.2706968766701046,0.16422986148289317,1.3501597590970715,0.5744970119034807,0.4255029880965193,-5.276830984418055,0.10773411497751574
725,Na1.25O2.5P0.75,62.5,0.0,37.5,42.12080840529372,0.0,548.900000000001,667.5150000000009,702.2400000000006,1142.564999999998,869.9299999999993,-5.90940522302881,0.2983076902638628,0.10381466262313313,0.1342068066149408,0.3946371932023431,0.27935871743486845,0.24968950636775206,0.21609582801967514,0.34824277522284786,0.2582938189046017,0.7417061810953983,-5.8174541422542,0.7252486782823504
726,Na1.25O2.45Fe0.05P0.7,62.5,2.5,35.0,41.91861681074888,4.320118169508858,600.280000000001,768.24,766.445,1107.9999999999982,876.5899999999995,-6.809528936118775,0.600588399077937,0.15158844765342896,0.14996841155234597,0.44971550331327437,0.2768124875058286,0.4943489522015538,0.2798027587125987,0.486495586362372,0.32727684550539665,0.6727231544946034,-5.4884911217068835,1.6965718774335028
727,Na1.25O2.4Fe0.1P0.65,62.5,5.0,32.5,41.71835709442179,8.598958944630814,621.155000000001,767.63,767.175,1110.3149999999982,883.3699999999994,-6.795945812593427,0.6809231970544798,0.13192202212885462,0.13151222851172792,0.44334005209446326,0.23507820109312286,0.4274333571647424,0.23581070747236804,0.42554059567523367,0.29851173440183126,0.7014882655981687,-5.4099692170130105,1.691450257338149
728,Na1.25O2.35Fe0.15P0.6,62.5,7.5,30.0,41.52000170020821,12.837111101703618,654.755000000001,764.145,758.9300000000002,1164.949999999998,881.5499999999994,-6.437445441733267,0.5597865464156645,0.09390102579509778,0.08942443881711605,0.41992795535540123,0.15910531420149368,0.27292573695437805,0.1670701254667758,0.25657603073740143,0.20418663452209404,0.7958133654779059,-5.572828025012118,1.2364706594747608
729,Na1.25O2.3Fe0.2P0.55,62.5,10.0,27.500000000000004,41.32352359360034,17.03515227239689,668.1200000000009,764.35,732.6750000000003,1216.6999999999978,868.0899999999995,-6.175402772409908,0.4734247059430091,0.07909098380866218,0.05305745048080834,0.405529440477075,0.09662186433574702,0.212733502818613,0.14403101239298177,0.13337121016476364,0.1176765467206237,0.8823234532793763,-5.696942310162546,0.8844879952207991
730,Na1.25O2.25Fe0.25P0.5,62.5,12.5,25.0,41.12889624940364,21.193649206160323,674.6600000000009,769.935,730.9050000000003,1211.1799999999978,867.8399999999995,-6.1206797110391316,0.5449137324440193,0.07866295678594366,0.0464381842500698,0.4082716455266621,0.08336791865532174,0.21592312660766588,0.14121928082293148,0.11710998906876213,0.104832997837918,0.895167002162082,-5.621503649131263,0.8363803718858676
731,Na1.25O2.2Fe0.3P0.45,62.5,15.0,22.5,40.93609363979909,25.313158025290186,681.1900000000007,768.08,728.3350000000003,1219.8499999999979,860.3899999999995,-6.145869887140109,0.576703850727641,0.07123006927081153,0.038648194450136994,0.4040314775070491,0.06920976526372888,0.1923323815215701,0.12755618843494357,0.09591772377241743,0.08752274161808893,0.9124772583819111,-5.59590901033107,0.8416443808190357
732,Na1.25O2.15Fe0.35P0.4,62.5,17.5,20.0,40.74509022273968,29.394224472855047,682.0200000000008,764.245,717.9750000000005,1234.9099999999976,858.0899999999996,-5.959747366756016,0.5922984689482694,0.06658379962912228,0.02911548209990993,0.39868174633398223,0.052718395354974426,0.17469962712332476,0.12056098061640294,0.06955419927070115,0.0650310188283382,0.9349689811716618,-5.590972145955414,0.6350384851757734
733,Na1.25O2.1Fe0.4P0.35,62.5,20.0,17.5,40.55586093067035,33.43738415371312,682.0300000000008,765.275,711.5850000000005,1221.8349999999978,854.9299999999996,-5.904599120904685,0.6907351120093632,0.06813113063547808,0.024189027159968225,0.4019586472780374,0.04333387094409291,0.18233090940949626,0.12205474832485244,0.05792258696717272,0.05475125276720276,0.9452487472327973,-5.483290011051196,0.5914705544107929
734,Na1.25O2.05Fe0.45P0.3,62.5,22.5,15.0,40.3683811595605,37.4431627688444,679.6300000000007,762.475,712.0050000000005,1201.0749999999978,854.9299999999996,-5.906590345769818,0.8155386760719486,0.06897570926045377,0.02695501946173206,0.40541977609460317,0.047636213822226416,0.18888508891928812,0.12189720877536198,0.06619706790438987,0.0620870849274611,0.9379129150725389,-5.34360157864919,0.6187573467328242
735,Na1.25O2Fe0.5P0.25,62.5,25.0,12.5,40.18262675823968,41.412076343213386,683.2300000000007,745.6550000000002,707.3250000000004,1184.6399999999978,871.2299999999994,-5.929168490895457,0.8961122487738642,0.05269533360345727,0.020339512425715602,0.3992006938384367,0.035266308563733535,0.14220303655022346,0.09136747508159689,0.050480290793291256,0.048054486348496885,0.9519455136515032,-5.2510605366997165,0.6844807051231191
736,Na1.25O1.95Fe0.55P0.2,62.5,27.500000000000004,10.0,39.99857401802607,45.34463144736943,681.3300000000007,732.4050000000003,710.3850000000004,1179.0899999999979,873.9599999999995,-6.25787139577279,0.920806601921274,0.04331730402259343,0.024641884843395988,0.39367723417292916,0.04264453348597551,0.1143423217703748,0.07496367399057657,0.06198995103529914,0.05837150433944047,0.9416284956605595,-5.222287310239379,1.024811550393785
737,Na1.25O1.9Fe0.6P0.15,62.5,30.0,7.5,39.8161996626388,49.24132541298478,677.8000000000008,726.7000000000003,718.0150000000003,1171.269999999998,872.8299999999995,-6.4807219550596065,0.9492320278117028,0.041749553903028,0.034334525771171166,0.3930083771842065,0.05933166125700728,0.10999392671570232,0.07214517556801338,0.08872488996260337,0.08149431576387584,0.9185056842361242,-5.188082011681958,1.257289987394981
738,Na1.25O1.85Fe0.65P0.1,62.5,32.5,5.0,39.63548083838504,53.10264654252289,680.4450000000007,727.7050000000003,722.0750000000003,1229.9799999999977,873.5399999999994,-6.425993611108117,0.6992923957344291,0.03842338899819479,0.03384607879802892,0.3809126241543117,0.06118055096297202,0.09409188193718536,0.06945454812659287,0.08196414683848308,0.07575495646319118,0.9242450435368088,-5.480503703631754,1.1254322397651775
739,Na1.25O1.8Fe0.7P0.05,62.5,35.0,2.5,39.456395104612994,56.92907431322259,683.8900000000008,726.2000000000003,738.9150000000003,1205.304999999998,875.9599999999995,-6.568335615741626,0.803975808588183,0.03510314816581658,0.045652345257009314,0.38439652868020546,0.08045884572080227,0.0883104956116085,0.06186667446519095,0.11798065996269172,0.10553014393525276,0.8944698560647473,-5.358218107733544,1.3021096048731169
740,Na1.25O1.75Fe0.75,62.5,37.5,0.0,39.27892042442269,60.721079575577306,661.005000000001,765.235,952.714999999999,1172.8299999999979,893.0199999999993,-5.341394919081572,0.8374516980813783,0.08887050979255236,0.24872317386151319,0.41728672426908664,0.44131284937329907,0.2557195255093893,0.15768413249521385,1.3252617949708083,0.5699408977677913,0.4300591022322087,-5.301018434568357,0.1459567512519906
741,Na1.3O2.4P0.7,65.0,0.0,35.0,44.77903872508442,0.0,553.3650000000009,669.2900000000009,694.6800000000006,1231.029999999998,858.9999999999994,-5.729253116093802,0.1935939652731502,0.09416911041972995,0.11479411549677908,0.3750795087410586,0.2553739394432237,0.20636771460106199,0.20949102310409903,0.26347534259345656,0.2085322393808155,0.7914677606191844,-5.986943308218564,0.4101002175284708
742,Na1.3O2.35Fe0.05P0.65,65.0,2.5,32.5,44.55933391111,4.415643809373499,600.790000000001,770.74,759.8800000000001,1123.6849999999981,876.5899999999995,-6.780115380629755,0.6096265451524452,0.15124345345893137,0.14157882324672785,0.4469418228736285,0.2648013448958852,0.48151978353567815,0.2828775445663189,0.43729470458075065,0.3042484628845179,0.6957515371154821,-5.4916626219136235,1.6386764867979697
743,Na1.3O2.3Fe0.1P0.6,65.0,5.0,30.0,44.34177449949518,8.788169161411693,618.8250000000011,763.39,749.1150000000001,1155.249999999998,881.8399999999995,-6.78269541356502,0.5981380482161586,0.12513741614369112,0.11278078338022011,0.4303031157081862,0.21054417646345708,0.3689200224569991,0.23361208742374445,0.32080465854949647,0.24288577154308583,0.7571142284569142,-5.527213906165325,1.5973060823285212
744,Na1.3O2.25Fe0.15P0.55,65.0,7.5,27.500000000000004,44.126329218364624,13.118204560607282,657.005000000001,770.4649999999998,737.3300000000002,1226.9199999999978,877.2299999999994,-6.3539983797303785,0.45705138916391996,0.09247546702311397,0.06546881622273602,0.4089679790862164,0.12225934353619684,0.2485677668116228,0.1726927496746579,0.16406585101819793,0.14094207030872952,0.8590579296912705,-5.72058110272654,1.0617402303103158
745,Na1.3O2.2Fe0.2P0.5,65.0,10.0,25.0,43.91296740067231,17.406366355548485,677.0100000000007,768.53,725.0050000000003,1216.174999999998,861.4299999999996,-6.146365476379703,0.551209137646522,0.0752523279955594,0.03946389294303842,0.40594553622598983,0.07089260129097003,0.20444772085022667,0.13518264131992025,0.09771565852963313,0.08901727671492013,0.9109827232850799,-5.61878300575651,0.8478742570806107
746,Na1.3O2.15Fe0.25P0.45,65.0,12.5,22.5,43.70165896964939,21.653259031389,673.6000000000008,769.145,719.2050000000004,1238.4949999999976,859.5999999999996,-6.063899249615295,0.5396863631627389,0.07714605226504696,0.036822918138546906,0.40225250314445704,0.06770338479809904,0.203568765313731,0.14184233966745702,0.0878218336574935,0.08073181741739584,0.9192681825826041,-5.646102152057164,0.7368054390218385
747,Na1.3O2.1Fe0.3P0.4,65.0,15.0,20.0,43.492374424670125,25.859475493914296,680.6600000000008,764.975,711.6550000000004,1234.5849999999978,857.5299999999995,-5.991741613711049,0.6085298846056433,0.06829420412527239,0.02510560228740809,0.3994136520392956,0.04553668498222259,0.17954259917804063,0.12387241794728523,0.05927179546019509,0.05595522859592875,0.9440447714040713,-5.574512107510898,0.6667619731679731
748,Na1.3O2.05Fe0.35P0.35,65.0,17.5,17.5,43.28508482752216,30.025597345484563,684.5900000000007,765.84,711.3850000000004,1217.3299999999979,853.5299999999995,-5.928110690624204,0.7316144927445521,0.06674443248749268,0.022011286996952165,0.40266677883402063,0.03914021531135381,0.1799596890296567,0.11868417593011764,0.0529603020091114,0.05029657994518879,0.9497034200548112,-5.439202157144825,0.6186730595496746
749,Na1.3O2Fe0.4P0.3,65.0,20.0,15.0,43.07976178906737,34.15219515312395,684.1600000000008,759.92,712.6850000000004,1196.779999999998,854.9299999999996,-5.900323951492596,0.873396199504934,0.06330319691171253,0.023834790019886434,0.4040107605771585,0.04169346351730532,0.17341940209678053,0.11073433115060674,0.05892438467656097,0.055645507393390414,0.9443544926066096,-5.282632446224649,0.6179134309094745
750,Na1.3O1.95Fe0.45P0.25,65.0,22.5,12.5,42.87637745628075,38.239828709015846,684.4000000000008,745.3250000000002,713.1150000000005,1200.5199999999977,871.2899999999994,-5.976989803218411,0.8623094344089516,0.05074884216839328,0.02391880185253036,0.39541465950809623,0.04195645821157168,0.13384373729939852,0.08901957919345312,0.05891404478821484,0.055636286135007096,0.944363713864993,-5.2964293647099785,0.7109154648729294
751,Na1.3O1.9Fe0.5P0.2,65.0,25.0,10.0,42.67490449965457,42.289047283653815,679.5900000000007,732.3650000000002,708.8950000000004,1184.319999999998,871.8899999999994,-6.242485346174161,0.9323472275170569,0.044561436098351476,0.024744156984598566,0.3929186495056096,0.043121588016303496,0.11677047493666359,0.07765711679100555,0.06163958563390625,0.05806074534899825,0.9419392546510017,-5.214590899312977,0.9991576810081556
752,Na1.3O1.85Fe0.55P0.15,65.0,27.500000000000004,7.5,42.47531610095607,46.30038987188863,678.1500000000008,727.0000000000003,713.5850000000005,1163.5249999999978,870.7199999999995,-6.4807219550596065,1.0203846959045408,0.041984486796587665,0.03045486775101505,0.3947493450255886,0.05225245152252404,0.11190653456273948,0.07203421072034139,0.07875494510379145,0.07300540818954403,0.926994591810456,-5.111166742418572,1.265568530158602
753,Na1.3O1.8Fe0.6P0.1,65.0,30.0,5.0,42.277585941327125,50.274385432103095,680.3350000000007,724.2350000000002,722.1150000000002,1227.9899999999977,873.5399999999994,-6.427882939401737,0.740525010806231,0.03574947678726993,0.03402307836382999,0.3795134476569771,0.06141092256020853,0.0871455370170018,0.06452703447566195,0.0825895725228559,0.0762889045110512,0.9237110954889488,-5.437864649575234,1.1297530223666221
754,Na1.3O1.75Fe0.65P0.05,65.0,32.5,2.5,42.0816881897146,54.21155311873724,682.9700000000007,725.5500000000003,739.7250000000003,1226.7699999999977,876.8299999999995,-6.598264494827868,0.755590607664594,0.03470903266300909,0.046263765824074314,0.37992082691884804,0.08310028258927842,0.08495271537448587,0.062345344597858676,0.11652927347575652,0.10436741449062129,0.8956325855093787,-5.421935686340451,1.305695970995339
755,Na1.3O1.7Fe0.7,65.0,35.0,0.0,41.887597491621136,58.11240250837887,661.9000000000009,761.815,946.9449999999991,1175.129999999998,900.6599999999993,-5.5083101224255655,0.7780931970089082,0.085024635572234,0.24256465242143313,0.4146992700173653,0.4306466233569994,0.24174056107327258,0.15095180540867054,1.2491837763218423,0.5553942676772594,0.44460573232274064,-5.362078630095373,0.321240303764037
756,Na1.35O2.3P0.65,67.5,0.0,32.5,47.558089990338864,0.0,557.200000000001,664.1950000000008,660.7000000000011,1265.6199999999976,856.0899999999995,-5.633639244536973,0.17923724149629494,0.08453959324283758,0.0817781008517567,0.3643777224300816,0.18575017946877231,0.17790248160618607,0.19202261306532611,0.17109700456258795,0.14609977132209792,0.853900228677902,-6.025369416823878,0.2727785868132911
757,Na1.35O2.25Fe0.05P0.6,67.5,2.5,30.0,47.31947374345932,4.515489462497416,602.3600000000009,778.65,745.4600000000002,1180.399999999998,882.0699999999994,-6.749971376748103,0.5031915286665264,0.14934767875296454,0.12123009149440822,0.43676658664093904,0.23756557540341158,0.4388052271313003,0.2926655156384866,0.32901089805490397,0.24756072244135344,0.7524392775586466,-5.640866872989315,1.5266995122842093
758,Na1.35O2.2Fe0.1P0.55,67.5,5.0,27.500000000000004,47.08323999185014,8.985893427135725,621.0750000000011,765.87,734.5850000000003,1221.8799999999978,881.6999999999994,-6.779775476699542,0.4644692508752434,0.11850181687235996,0.09289782957409844,0.4155663052000729,0.1827637563901284,0.3175259314488709,0.2331360946745541,0.23293897946828873,0.1889298524479653,0.8110701475520347,-5.709587861597645,1.499491763542021
759,Na1.35O2.15Fe0.15P0.5,67.5,7.5,25.0,46.84935323025917,13.41188378274994,662.5750000000008,768.955,722.4800000000002,1255.4199999999976,876.3599999999994,-6.346880170646799,0.44034080808583465,0.08473658217966848,0.04771709866020895,0.4009160607822234,0.09041240614269981,0.21867965835157666,0.16055540882164143,0.11240477352047079,0.10104664794339116,0.8989533520566089,-5.757237278078119,1.0195972760295
760,Na1.35O2.1Fe0.2P0.45,67.5,10.0,22.5,46.61777865543864,17.794119133691048,674.6700000000009,768.795,711.5250000000004,1245.2099999999978,859.8499999999996,-6.1258997646076105,0.5345949554683195,0.0755896595754927,0.0295974173031052,0.40043908994312166,0.05462670638978985,0.19756934605333484,0.13951265062919496,0.06905759015149339,0.06459669786517994,0.93540330213482,-5.655890244022246,0.7914581949541681
761,Na1.35O2.05Fe0.25P0.4,67.5,12.5,20.0,46.38848214888071,22.13324512653457,671.3200000000008,766.825,710.0150000000004,1242.2999999999977,857.6099999999996,-6.016856253561603,0.6006384857840227,0.07687756580536052,0.031147870884649174,0.40071957859972235,0.05764017160221585,0.20086229559913701,0.14226449383304396,0.07269601811059827,0.06776944901747839,0.9322305509825216,-5.587814484660057,0.6831704202273633
762,Na1.35O2Fe0.3P0.35,67.5,15.0,17.5,46.161430260059866,26.429894767194607,680.2300000000007,762.47,711.9250000000004,1230.4149999999977,852.0999999999996,-5.971453389656827,0.6977780795894216,0.06683923716794697,0.025759601435287906,0.39906419036503415,0.04659453420166661,0.17574714977187433,0.12090028372756162,0.0611294335474163,0.05760789552605011,0.9423921044739498,-5.48232515436547,0.6450248921172559
763,Na1.35O1.95Fe0.35P0.3,67.5,17.5,15.0,45.93659019016511,30.68468872877031,685.9100000000008,764.1,712.6750000000004,1199.2249999999979,853.5299999999995,-5.946420051404008,0.8812147732791927,0.06520044195209355,0.022318580750067495,0.4053290613139115,0.039021154378853805,0.1796954898017803,0.11399454738959801,0.055009762614324914,0.05214147258505946,0.9478585274149406,-5.276586573887704,0.6591520169380629
764,Na1.35O1.9Fe0.4P0.25,67.5,20.0,12.5,45.71392977630524,34.898235650439446,683.4900000000007,743.9650000000001,713.7550000000005,1183.5799999999979,867.5499999999994,-5.952769708390121,0.968093717807455,0.05109498301762413,0.025570726102164463,0.3984665813279634,0.04428009188137314,0.1375635499243651,0.08847971440693995,0.06441760229872809,0.06051910656081891,0.9394808934391811,-5.178301517976385,0.7044664608928833
765,Na1.35O1.85Fe0.45P0.2,67.5,22.5,10.0,45.49341747617128,39.07113242770112,676.8800000000007,730.7250000000003,713.9950000000005,1167.4849999999979,871.8899999999994,-6.253856516720364,1.0474000062765572,0.04612050690158732,0.03179055833693782,0.396193269770355,0.05483246661151126,0.12328280978111518,0.07954881219713911,0.08184303953780678,0.0756514915257692,0.9243485084742308,-5.087102612526802,1.0345844966950806
766,Na1.35O1.8Fe0.5P0.15,67.5,25.0,7.5,45.27502235314071,43.20396449425859,676.8700000000007,724.8100000000003,717.8450000000003,1159.174999999998,870.7199999999995,-6.464887024927473,1.0792904651942252,0.041356999590225534,0.03534841589923837,0.3947670127910813,0.060535996572457826,0.11036800847213717,0.07082600794834984,0.09284435683048917,0.08495661459035217,0.9150433854096478,-5.049007547021299,1.2562340172793496
767,Na1.35O1.75Fe0.55P0.1,67.5,27.500000000000004,5.0,45.05871406180862,47.29730609582165,678.2850000000008,722.5550000000003,720.0050000000003,1237.5899999999979,871.4899999999994,-6.41729316050291,0.7295304958405101,0.035771135836585304,0.033710679627339944,0.377140993018856,0.061508068142446796,0.08595532342462112,0.06526754977627322,0.08060511799994159,0.07459257471325983,0.9254074252867401,-5.455623087180176,1.1051184952743143
768,Na1.35O1.7Fe0.6P0.05,67.5,30.0,2.5,44.84446283393174,51.35172055609736,682.8800000000007,725.0300000000003,735.2050000000003,1230.9799999999977,876.8299999999995,-6.598264494827868,0.7573875772977566,0.03424101122682717,0.042506783213374456,0.37883126247478965,0.07662400421743137,0.08330862733471657,0.06172387535145208,0.10554182845040565,0.09546615581098317,0.9045338441890168,-5.423114416525559,1.300502312346395
769,Na1.35O1.65Fe0.65,67.5,32.5,0.0,44.632239464771565,55.36776053522844,660.720000000001,751.215,947.019999999999,1177.029999999998,899.7999999999993,-5.5053526102196315,0.7490316205436856,0.0768841915669092,0.24323933969397415,0.40876887498299574,0.4333151713282441,0.21252186982609686,0.13696422084998008,1.244728490065646,0.5545118242916071,0.44548817570839294,-5.392543443917043,0.31393744890868336
770,Na1.4O2.2P0.6,70.0,0.0,30.0,50.46639101929051,0.0,557.415000000001,672.4650000000008,655.190000000001,1319.4349999999977,857.2499999999994,-5.521722996979844,0.13955687560885743,0.08719641361643433,0.07410368832113758,0.3582944827769941,0.17540790972614623,0.17782895652039568,0.20639918193805268,0.1471971938065028,0.1283102805700643,0.8716897194299357,-6.101219124815676,0.10833221408713223
